253043,1535,1193,5,974743966,F,35
682913,4085,2080,5,965433547,F,1
832009,5000,1680,5,1019974996,F,25
462466,2853,924,4,972529210,F,18
304317,1806,112,3,974740616,M,18
22357,162,3203,3,978231590,M,18
752628,4484,1537,4,965014361,M,25
686201,4103,2353,4,965408912,M,18
418455,2528,2414,4,974056911,F,35
618884,3750,2662,4,966128931,F,35
116720,751,556,5,976220365,F,25
717077,4293,3248,4,965271817,M,1
711193,4267,2177,5,965306227,F,45
159513,1016,2026,3,975012752,M,35
156605,1009,3256,3,975219930,M,25
877106,5299,1294,4,961472463,M,25
712321,4273,1438,1,965302697,F,45
418854,2528,2571,5,974055329,F,35
853512,5119,1270,4,962257731,M,50
62635,423,3246,4,1017696045,M,25
143267,923,2470,4,975202046,M,50
367912,2147,661,4,974621349,F,18
946468,5716,1411,4,958755842,M,25
398919,2375,3201,4,974333724,M,25
769739,4584,1270,5,965959842,M,35
123570,795,2916,3,975763311,M,50
135067,872,1950,4,975437967,M,56
719448,4309,587,5,966027116,M,25
206714,1265,2463,5,978717064,M,25
845188,5078,1250,5,962554393,M,25
35144,236,3755,3,976761328,M,25
980559,5915,2527,3,957460390,M,50
112711,730,367,4,975527781,M,45
731301,4374,3243,3,966686523,F,25
363487,2115,539,4,974649505,M,18
601023,3652,2193,4,966454388,M,18
843609,5070,1950,4,997648396,F,25
666701,4012,2161,3,965536936,M,25
826688,4963,3098,4,962620543,M,35
145167,933,562,4,975184082,F,35
242220,1460,2471,1,974755024,F,45
98774,659,463,3,975690189,M,45
454391,2794,1210,4,972890892,M,50
790062,4725,780,2,963986315,F,35
340751,2009,2375,3,974682613,M,18
520956,3215,728,3,968461354,M,35
597071,3626,1078,4,966549694,F,35
267346,1623,1049,4,974852915,M,25
579112,3538,1674,5,967017501,F,25
243480,1467,786,4,974754335,M,1
695560,4167,1653,5,965336135,F,45
225887,1367,2858,3,974768389,F,25
394198,2322,2111,4,974626811,M,35
634094,3824,2529,3,965939951,M,18
664841,4000,3723,4,965583377,F,25
235076,1424,3174,5,1038545979,M,1
503816,3095,480,5,969642646,F,45
814219,4886,2005,3,962849194,M,18
427964,2599,1393,3,973804825,M,25
554362,3410,733,3,967584200,M,18
385948,2257,2091,4,982437524,F,18
915947,5535,50,4,959812224,M,25
77301,523,1677,3,976172532,M,18
952775,5754,2401,3,958280292,F,35
166999,1061,3362,5,975054797,M,50
337229,1982,502,1,974687698,M,25
185229,1149,3831,3,974876888,F,25
648803,3908,3081,4,965756224,M,18
720504,4311,2328,3,965260778,M,25
77475,523,474,5,976168662,M,18
546721,3370,3421,2,967607355,M,25
158743,1014,2943,4,979452115,M,35
462155,2850,3453,1,972506885,F,25
291900,1738,2870,5,974705556,M,56
791610,4731,1233,5,963333317,M,25
452903,2787,1214,5,972958398,M,56
998929,6035,2173,3,956754274,F,25
716200,4286,2530,4,965277995,M,25
771616,4597,3362,3,964217709,F,35
725887,4343,446,4,966008805,M,25
523135,3223,2985,3,1007973611,F,25
280396,1682,3,5,974708818,F,25
822460,4945,3284,4,962641250,F,35
487934,3000,1552,3,970619457,M,18
498730,3064,1845,4,970002973,F,18
365800,2128,2353,2,983417912,M,25
644999,3884,720,5,965811365,M,25
415841,2503,3527,5,974082928,M,25
617588,3739,858,5,966168077,M,18
269369,1631,2020,3,974717367,M,25
951803,5748,1670,4,962843054,M,25
704941,4226,969,4,965316626,M,25
169062,1072,911,5,974939958,F,25
814539,4887,1081,5,962738652,F,56
269930,1634,2110,4,974773649,M,25
29218,198,2728,4,976980584,M,18
787463,4707,1080,4,963594820,M,25
63872,425,3639,5,976597774,M,18
276150,1670,261,4,978681183,M,35
604128,3674,3494,4,966368115,M,35
540935,3327,1487,4,967918122,M,56
897483,5426,2355,4,960088610,M,35
563838,3468,1012,4,967229000,M,45
234848,1424,231,3,980987323,M,1
466830,2877,661,4,972365713,F,50
347873,2040,2410,2,994819132,F,25
45676,307,587,4,995835744,M,25
847960,5095,34,4,1003274313,M,25
158124,1014,2883,4,975018746,M,35
913645,5522,2531,3,959645350,M,35
264139,1606,628,3,974733713,M,45
356821,2089,474,5,974764235,M,35
680290,4077,1173,1,965604336,M,25
687299,4113,1350,5,965363682,M,35
322858,1911,1097,2,1008373883,M,25
824829,4956,3471,4,962904583,M,25
580185,3542,912,4,966868880,M,25
298308,1767,3471,4,974702304,M,45
434710,2650,555,3,973537326,M,56
321924,1911,3789,2,1027205808,M,25
692393,4140,329,3,965350313,M,35
436553,2664,2527,4,973453828,M,35
730891,4372,2644,5,965183616,M,50
565164,3473,492,5,967134163,M,35
314486,1877,3697,4,974845186,M,1
667430,4015,2871,5,965622571,M,50
348477,2041,3176,4,974667007,M,1
570773,3500,529,4,966996219,F,35
484446,2981,541,4,970936885,M,25
477976,2933,3608,3,971494695,F,35
519257,3202,3535,3,975838816,M,35
135691,876,861,4,975268769,M,25
721276,4317,3508,5,965381572,M,25
508033,3125,2046,3,969297516,M,25
458410,2819,3925,4,972659578,F,35
667973,4017,2001,4,965527384,F,45
303472,1802,996,4,974705619,M,25
679033,4063,1242,4,965477808,M,45
461646,2846,2916,2,972517028,M,18
572087,3506,3826,2,967067961,M,25
963580,5810,1515,1,958117137,M,18
432540,2637,2409,3,973706880,M,25
289425,1726,144,4,974783704,M,35
391176,2298,2011,3,974498040,F,18
571432,3503,1513,3,966981903,M,18
863235,5197,2491,2,961685212,F,18
993837,6001,3489,1,956801913,M,50
826680,4963,949,5,962618781,M,35
780413,4658,2406,4,963975527,F,25
330396,1949,480,3,974691504,M,25
386590,2260,2694,2,974584634,M,25
447865,2760,227,2,973148365,M,35
686735,4107,2028,5,965375431,M,35
561111,3452,1266,5,967241462,M,35
242339,1462,3699,4,1007677386,M,50
223410,1353,1835,4,975456527,F,25
275314,1665,1089,4,974710545,M,25
597878,3638,1197,3,966486863,M,18
619693,3754,1,5,966099039,F,50
5571,38,3752,1,978044192,M,18
572135,3506,2123,3,982459357,M,25
329809,1944,1196,2,974688827,M,25
836033,5025,3421,4,962775957,M,25
569884,3495,2858,5,967010932,M,35
778465,4647,3174,5,963958894,M,18
452858,2787,3101,3,972958012,M,56
594551,3618,2628,5,966583186,M,50
940886,5677,1077,4,958626177,M,35
112489,730,2145,3,975529830,M,45
653421,3939,2467,4,965822573,M,35
99943,666,551,3,975639780,M,25
778516,4648,1250,5,964038825,M,56
262474,1600,1499,4,978577354,M,25
92240,613,1079,4,975807165,M,35
179768,1124,2724,3,974924389,F,18
785431,4689,435,3,963615398,F,1
643980,3879,3210,4,965830033,M,25
697317,4168,3676,3,971579069,M,50
985787,5953,1293,5,957702983,M,45
138688,888,1937,3,975251589,M,45
509278,3134,34,5,969063122,M,25
459304,2826,2110,3,972600470,M,25
855409,5135,1223,4,962088388,M,25
870106,5255,648,4,961270908,M,25
518606,3200,782,3,968625898,M,45
483550,2971,2719,2,971064998,M,25
464059,2859,3274,4,974237679,M,35
971489,5853,2451,3,958346749,M,45
315862,1881,1608,3,974693773,M,35
197883,1215,2857,4,974848007,M,25
594519,3617,708,3,966603886,M,56
908087,5492,3148,4,959814129,M,35
370679,2166,256,1,974612845,F,25
994807,6006,1226,4,956789086,M,35
237615,1446,3066,3,997293382,M,18
46607,311,246,3,976476788,F,50
380578,2223,750,5,974598561,M,25
223745,1353,3557,2,975458113,F,25
582864,3560,597,5,967060385,M,35
698359,4174,3040,5,965332762,M,35
33922,228,2541,3,1039504167,M,18
642423,3863,529,5,965854651,M,50
31967,215,105,3,976871482,M,45
282173,1692,1272,5,974709825,M,25
890243,5370,1748,5,978981907,M,25
231186,1398,2571,5,974763548,M,18
685529,4097,3635,4,965516002,M,35
112150,729,3739,2,975510277,M,25
561212,3452,457,3,967239747,M,35
54522,354,1784,4,977031539,M,18
358532,2097,849,2,974654972,M,35
30018,201,437,2,976941211,M,18
725402,4343,2195,2,966526553,M,25
364707,2123,440,3,974650863,M,25
547050,3370,2968,1,1020107102,M,25
742463,4436,3614,3,965102059,F,35
920773,5560,471,2,959375576,F,25
787643,4710,3635,5,963490851,M,25
845546,5081,1674,3,962408346,M,35
458232,2819,1954,2,972658244,F,35
183097,1140,1654,1,976068892,F,25
563856,3468,1027,2,967230108,M,45
268952,1631,1124,2,974719880,M,25
986222,5954,2406,4,957108975,F,25
379564,2218,1917,1,974601256,M,25
694672,4160,3512,2,965336600,M,45
197240,1210,1635,4,976217305,M,18
780288,4657,2366,5,963879635,M,25
494028,3031,291,4,970365639,M,25
68136,456,1298,4,976233002,M,18
887900,5363,440,4,960523418,F,25
157935,1014,3422,4,975017858,M,35
949948,5737,2327,3,958416657,M,25
574810,3517,1397,3,983479646,F,18
138336,888,3893,2,975247940,M,45
319347,1896,3873,4,1017697023,F,50
535507,3304,1639,4,968002575,M,56
825151,4956,3274,2,962758544,M,25
701438,4203,356,5,965326704,M,35
618842,3750,2433,2,1004034402,F,35
166473,1058,2146,2,974952710,F,25
913817,5522,1722,5,959647013,M,35
43196,295,1350,5,976521868,M,50
725674,4343,2987,4,966456315,M,25
939718,5672,1674,4,958679266,F,35
247051,1491,1300,5,974749255,M,25
884831,5343,1633,4,960672270,F,50
856590,5141,2375,3,962042462,M,25
294909,1751,1344,3,975729988,M,25
202303,1243,3208,3,975340445,M,25
659074,3970,1805,4,970340779,F,18
156851,1009,2117,4,975229669,M,25
499851,3067,593,5,969989860,F,35
774507,4618,1296,5,968449673,F,25
153881,989,585,3,978139274,M,18
425698,2582,2145,4,974421747,M,35
363489,2115,3751,5,974688408,M,18
285046,1699,3300,3,974708474,M,25
498374,3058,1288,3,970073176,M,35
395859,2339,608,3,974419665,M,35
869115,5249,36,5,961356087,M,50
906681,5484,904,4,959835116,M,25
774194,4614,2329,5,964142937,M,25
800289,4795,2124,4,962987257,M,35
217745,1320,858,4,974777176,F,25
839185,5045,949,4,962508530,M,25
268864,1631,2463,2,974718058,M,25
620122,3755,368,5,966099233,M,18
394309,2322,509,3,974626481,M,35
3065,22,1573,4,978464367,M,35
319204,1896,994,4,974772373,F,50
93867,628,2761,4,975784518,F,1
460642,2840,441,4,972552987,M,50
412810,2483,2100,4,974146937,M,45
412885,2483,1569,4,974147144,M,45
183158,1140,1884,4,974877400,F,25
285225,1700,249,3,983174780,F,25
928423,5611,3362,5,959174939,F,25
733017,4383,317,3,965173507,M,25
44167,301,1343,2,976505321,M,18
906048,5481,3425,4,959871106,M,18
915451,5533,2628,4,960073838,M,45
391167,2298,332,1,974497987,F,18
968900,5839,1304,5,957829096,F,1
749184,4471,367,3,965066196,F,45
674003,4047,3255,3,965501673,F,35
820710,4932,2285,3,962650707,M,25
405550,2428,141,3,974424156,M,25
375437,2187,1296,4,974646630,F,18
319511,1896,2732,5,1017696847,F,50
735686,4389,539,4,965165259,M,25
831929,5000,1177,5,1019974440,F,25
324206,1920,1580,4,974692584,M,56
545116,3360,1246,4,967685211,M,25
813260,4882,918,4,962753564,F,1
996491,6015,1678,3,956958024,M,45
920996,5564,1,5,1000931674,M,18
500324,3071,2918,3,969938651,M,50
37519,254,1246,5,976679655,M,35
889938,5369,2428,3,960485577,M,25
133135,858,799,3,975343399,M,25
228411,1382,3359,4,974767366,F,25
240631,1448,3752,3,983291779,M,35
488379,3003,1968,5,970604009,F,18
187798,1163,1961,4,977274616,F,25
548501,3385,778,3,969257138,M,18
510014,3140,2858,5,969033603,M,25
40137,270,494,3,979880096,M,18
943676,5688,1784,5,958611291,M,25
451786,2780,2333,5,973019631,M,35
176795,1116,1682,4,975691898,M,18
561613,3453,1391,2,968199163,M,18
516485,3188,691,3,969870237,M,25
188967,1171,648,5,974860770,F,25
181911,1136,2485,2,975363227,M,18
719063,4304,3752,2,1013480860,F,45
862382,5186,3608,3,961723714,M,18
992426,5995,1584,5,956874077,F,25
840012,5046,3418,4,962498665,M,45
782749,4672,1081,5,963768259,M,35
560187,3441,1376,3,967305554,M,18
68886,460,3578,5,976230596,M,50
529301,3270,2020,5,968200662,F,35
493723,3031,1429,2,970343018,M,25
161591,1029,2531,4,975000723,M,25
763226,4534,555,4,964721773,M,18
524767,3238,708,3,968358554,F,25
144982,933,3174,4,991940775,F,35
754573,4496,2405,2,972443093,M,50
391896,2303,924,5,974495980,M,45
412892,2483,2518,3,974147174,M,45
731535,4376,2126,3,965177597,M,25
908431,5492,1021,1,959813880,M,35
644499,3883,2611,4,965817241,M,18
692581,4143,3362,3,965346254,M,18
213732,1297,2003,4,974835010,M,35
200758,1232,3897,4,974835459,F,45
758763,4509,1945,4,964990626,M,45
532034,3284,1840,3,968118508,M,25
9541,62,3174,4,977900556,M,18
347209,2037,900,3,975249602,F,45
460533,2840,908,5,975977366,M,50
547589,3377,3897,5,987465462,M,18
749170,4471,1961,3,965067143,F,45
810199,4858,3591,5,962828487,F,18
371139,2167,367,5,975705886,M,1
786038,4698,2355,3,963563116,F,18
56105,371,253,5,976547313,F,18
216357,1313,2096,1,974785320,F,18
968524,5837,2858,4,957839256,F,45
374771,2184,3421,4,975362548,M,45
341315,2011,3791,3,974681771,M,25
279477,1679,1704,2,974841137,M,25
8295,57,736,4,977936173,M,25
519039,3201,3252,4,968574407,F,18
402353,2401,1375,4,974261456,M,45
142785,920,1036,4,975204182,M,25
324068,1919,380,4,974776408,F,35
606112,3680,1214,5,966364018,M,25
954384,5760,1079,4,982011719,M,25
968063,5836,1126,2,958145782,M,25
246038,1486,938,4,974751323,M,35
733000,4383,1586,4,965363933,M,25
368550,2152,1089,5,974620637,M,18
553532,3407,3703,4,967422499,M,25
680514,4078,2268,4,990618146,M,35
466819,2877,2132,4,972357224,F,50
755427,4501,3071,4,965095282,M,50
663286,3996,356,2,965580110,M,35
591919,3609,2857,1,974824599,M,18
816868,4903,1258,5,962686300,M,50
868553,5247,901,2,961364760,F,45
434412,2648,2860,3,973632327,M,25
15874,122,2985,4,977529582,M,35
31844,215,2335,3,976864068,M,45
122109,787,587,3,975429965,M,25
515208,3181,2059,4,968780679,M,25
272980,1646,2167,4,974803749,M,18
192989,1190,1333,5,974850925,F,35
660050,3977,2851,3,965631399,M,35
50648,332,3545,5,996352680,M,35
959528,5787,1979,1,958523475,M,25
526732,3258,457,4,968274554,F,18
626483,3791,1459,3,966016913,M,25
294571,1748,1224,3,974839488,M,25
395523,2337,930,4,974430093,M,45
926758,5600,2427,4,959212212,M,35
18536,145,1357,4,1042049544,F,35
41614,283,2072,3,976573981,M,25
945906,5710,288,1,958514244,M,25
90620,600,3649,3,975884752,F,18
158271,1014,830,3,979454213,M,35
740996,4424,2366,4,965108547,M,35
337661,1984,260,5,974683505,M,45
429734,2618,1136,4,973657021,M,35
507103,3119,2701,1,969900883,M,18
723506,4333,1371,4,965411150,M,25
902884,5457,357,4,982355487,F,18
262142,1599,2471,3,974756384,M,35
557169,3422,3438,3,967360303,M,25
416290,2506,1289,5,974079707,M,25
23158,165,190,5,977187819,M,18
185839,1149,382,3,974874532,F,25
802092,4805,2642,4,962937509,M,25
999171,6035,1289,4,956716474,F,25
579635,3538,3393,3,967016966,F,25
976640,5886,3545,4,957485609,F,35
273059,1646,2367,3,974803908,M,18
540077,3319,350,3,968725046,M,25
12131,91,380,3,986188800,F,18
34450,232,362,4,976794304,F,45
4670,33,7,3,978104490,F,18
357165,2091,1272,4,974654817,M,56
750019,4475,1185,4,965059007,M,45
859672,5166,750,5,961897838,M,18
591737,3609,798,3,967000279,M,18
699953,4185,468,3,1017785350,M,25
235253,1424,3718,1,1027277154,M,1
962327,5797,1385,2,959194259,M,35
851446,5110,2416,3,962331035,M,35
379795,2220,36,4,974602120,M,56
18779,145,1025,4,977349136,F,35
602017,3660,3715,1,966431794,M,35
323794,1919,3682,4,974777122,F,35
241219,1450,1196,5,974756463,M,35
816641,4902,1673,4,962685098,M,35
515617,3181,2709,1,968772890,M,25
975620,5880,1876,4,957544468,M,35
129785,838,3763,4,975360776,M,25
822837,4947,3543,3,962650447,M,45
707004,4237,2109,3,965417343,M,35
882221,5328,21,4,961006435,F,25
780964,4661,2699,2,963866836,F,18
899593,5436,2353,4,961366128,M,25
718067,4302,3498,3,965266124,M,25
772663,4606,2105,4,964196481,M,25
863108,5196,3175,5,961690849,F,56
899016,5432,2370,4,960048810,F,35
638280,3840,1397,5,965998647,M,45
771244,4594,3503,4,964222431,M,25
507801,3124,2340,2,993075867,M,25
113172,734,1282,3,975480718,M,25
613553,3716,3269,4,966383555,M,35
610089,3696,1221,5,966302060,M,25
829277,4978,3735,4,962606243,M,35
723119,4329,3037,4,965242206,F,45
429317,2610,45,4,973802050,M,25
64802,434,2670,4,976247801,M,25
632336,3822,3471,5,965945853,M,56
98444,658,2551,3,975690237,F,25
810294,4860,3471,4,962827224,M,25
257942,1578,1037,2,974738015,M,25
774604,4619,1914,5,964122612,F,18
78671,527,356,5,976410264,F,18
999227,6035,2611,3,956717085,F,25
533502,3291,150,5,968080075,F,50
930871,5622,3071,5,959093114,M,25
581014,3546,1958,2,966912667,M,35
274699,1659,602,4,977487518,F,25
925517,5594,2416,2,959217150,M,25
537011,3310,3623,4,967955094,M,25
933203,5633,2797,5,959009233,M,25
591317,3606,519,2,971917026,M,35
629486,3807,674,2,965968886,M,25
179822,1124,32,5,999679337,F,18
545577,3364,3044,5,967661743,M,50
924755,5584,1617,5,959277024,M,25
804454,4815,1645,5,964303266,F,45
962296,5797,1230,5,958060388,M,35
241952,1456,144,5,983499703,M,25
478140,2933,1562,3,971488453,F,35
214531,1301,2542,3,974997740,M,18
366847,2138,1784,5,974637947,F,50
152463,980,3868,3,977420902,M,25
386225,2257,1064,3,982437499,F,18
798506,4785,2707,4,963001862,M,45
531746,3282,3341,5,968121611,M,35
359895,2104,1608,4,974665237,M,25
993108,5999,2454,2,956881076,M,45
228520,1382,2900,3,974766468,F,25
810766,4864,1250,5,962818706,F,35
683237,4086,1513,2,965431617,M,1
13313,102,393,5,977555720,M,45
175760,1111,3569,2,974946826,M,18
114422,743,2872,5,975470547,M,25
547992,3379,3152,4,967673324,M,50
285314,1700,1186,3,1009698551,F,25
997984,6028,3529,4,956721901,F,25
51012,335,3481,5,976363288,M,18
933978,5635,152,3,981101702,M,25
895613,5411,3764,3,962676696,M,25
333269,1967,1641,3,974688045,M,25
272012,1644,784,1,988253741,F,18
299085,1775,2149,3,985103828,M,25
121303,779,3702,4,975436333,M,25
672024,4038,1225,5,970373290,M,25
284673,1697,1247,4,975882437,M,35
680845,4078,2023,4,990808840,M,35
223293,1353,2253,4,974775727,F,25
149569,962,474,5,975119052,M,25
384581,2246,1253,5,1028758222,M,45
906991,5487,39,5,959819717,M,25
515138,3179,543,2,968801038,M,25
823681,4950,922,5,962639437,F,35
968058,5836,2858,5,957842727,M,25
352653,2063,3675,4,974667636,M,35
942378,5683,2352,4,958605204,M,18
333684,1968,1288,5,974690752,F,25
622460,3767,2023,4,972235719,M,25
767662,4574,2159,1,964445762,F,1
477949,2933,1682,4,971491309,F,35
225566,1365,2694,4,974768907,M,1
699225,4182,1214,3,965332646,M,25
370039,2163,316,4,974613471,M,35
525452,3244,3298,3,968308319,M,18
12982,100,3946,4,977577730,F,18
844657,5075,176,4,962420643,M,25
367827,2147,1291,5,974621740,F,18
700542,4192,3551,3,965329519,M,56
937973,5658,1527,3,958788521,M,25
375275,2186,1617,3,974607911,M,45
330092,1947,2268,4,974692999,M,1
530882,3279,3424,4,968169185,M,25
187866,1163,1086,4,1004487176,F,25
677751,4061,2812,3,965482194,M,25
855205,5133,858,5,962090225,M,25
190464,1180,3081,2,976142894,M,35
896212,5417,1270,4,960184182,F,25
206950,1265,3147,4,978744224,M,25
42801,292,1784,4,979675416,M,56
55839,368,1080,4,976308850,M,35
687010,4111,1347,5,965365304,M,45
777017,4640,1784,5,965059955,M,25
197845,1215,3200,4,974841296,M,25
347455,2037,3501,3,974669606,F,45
88215,581,3174,5,981996058,M,18
255363,1554,1225,5,974742496,F,18
321519,1904,1219,4,974691567,F,35
411692,2471,2000,2,974251249,M,25
977785,5890,3176,4,957467843,M,18
954726,5762,912,5,959533204,F,25
584373,3566,2598,3,966751107,M,25
622550,3768,3044,4,966058260,M,25
322521,1911,3189,4,974704901,M,25
744480,4446,2732,4,965177819,M,45
900851,5446,899,5,959970014,M,45
429357,2610,1215,4,973722420,M,25
15386,122,2174,3,977595120,M,35
781930,4668,2701,3,963802176,M,35
885583,5347,3235,5,960665384,M,18
389435,2281,2124,3,978400258,M,50
149512,962,3418,4,975119052,M,25
240553,1448,2787,1,975519306,M,35
880356,5317,2000,3,960886541,M,18
194340,1198,2248,4,974920440,M,50
640247,3847,3420,4,965880426,M,25
230525,1394,1197,5,974764081,M,25
830884,4994,1449,4,962593017,M,50
230488,1394,420,2,1013024469,M,25
321504,1904,858,5,974690941,F,35
571975,3506,1693,4,967153575,M,25
126405,815,1240,4,975388444,M,45
164990,1050,707,4,975110058,F,25
862998,5195,1411,4,961698699,M,56
931392,5625,976,5,1005810748,M,56
744466,4446,165,2,965167165,M,45
885787,5348,800,5,960663199,F,50
288094,1720,410,3,974704673,M,18
430855,2626,2065,3,988659652,M,25
210263,1283,2713,1,974843411,M,45
481509,2960,2178,3,971134064,M,50
680773,4078,3702,4,965442789,M,35
80270,532,2363,5,976208110,M,25
400863,2388,910,4,974297754,M,25
425104,2579,1208,5,973889155,F,45
101892,677,904,5,978702278,M,25
281892,1690,1270,5,974707400,F,25
788375,4715,1131,5,964618376,F,25
604210,3674,1317,2,966362913,M,35
502447,3083,3793,5,969752510,M,25
653900,3941,3952,2,971348504,M,18
998928,6035,1516,3,956754004,F,25
564923,3472,593,2,967136193,F,35
457366,2817,2311,5,972671576,M,25
376632,2197,2109,5,974607187,F,35
60733,410,306,2,1010353001,F,45
41094,276,293,4,976587150,F,35
214225,1300,2081,5,974788229,F,25
486399,2993,349,4,970708400,M,35
801342,4801,3450,5,964145990,M,56
300203,1779,1485,3,974759752,M,35
802198,4806,1254,5,962936520,M,1
400962,2388,2150,4,974297347,M,25
845501,5081,1222,5,962408241,M,35
273849,1650,3409,3,974711674,M,25
396270,2343,588,3,974415219,M,25
377512,2202,2015,5,974609153,M,45
147952,952,3328,5,1002049282,M,50
87734,574,349,4,975989596,M,25
309910,1842,3616,2,974772465,M,25
776203,4634,1271,3,964034677,M,18
345702,2027,1198,5,974670105,M,45
964303,5811,1260,5,968567755,F,25
927777,5604,1274,3,959552643,F,18
34022,228,3825,2,1039502131,M,18
683115,4085,2597,4,965434025,F,1
553049,3401,515,2,967431760,M,35
359015,2099,50,5,974670123,F,25
403726,2410,144,3,974590790,F,35
611078,3704,2108,4,966284496,M,45
876907,5298,2600,4,961005139,M,25
657707,3962,2941,4,971298214,M,50
142282,918,597,3,975203847,F,35
649497,3913,3527,4,965795649,M,35
64976,435,2394,4,976246087,M,18
639244,3841,3366,1,967986515,F,35
521169,3215,2701,2,968460351,M,35
674209,4047,830,5,965502406,F,35
479799,2943,2581,4,1011117226,F,18
731088,4373,2353,4,965179337,M,18
682809,4084,1059,5,965454650,F,25
622113,3767,1327,3,987188314,M,25
569445,3490,22,4,967067782,M,25
846601,5086,1888,4,967344450,F,25
992696,5995,2718,3,976548278,F,25
693356,4151,1459,3,965340095,M,25
58677,397,2334,1,1044566464,M,25
823862,4950,3210,3,962641620,F,35
184313,1146,3456,2,974872060,M,25
456398,2809,247,4,972840112,F,1
604591,3674,1208,5,966367916,M,35
321228,1903,3439,1,974759501,M,18
991659,5989,1294,5,956870106,F,25
350481,2056,2318,4,987256952,M,35
826527,4961,2016,3,963094210,M,25
622245,3767,111,5,966068457,M,25
196427,1206,1885,1,974845809,M,50
105511,697,593,4,975559078,M,18
231300,1399,2336,3,974766164,M,25
356033,2084,2723,5,974655594,M,18
195477,1202,1356,4,975174744,F,25
383712,2241,1377,4,974596549,M,18
640734,3849,1061,4,965881413,M,18
470309,2895,1620,4,972013776,M,18
226272,1368,2010,5,974768642,M,25
436381,2664,616,5,974736516,M,35
856339,5141,8,4,962147251,M,25
840812,5052,356,4,962490747,M,25
950539,5743,2949,5,959993896,F,25
274968,1665,780,3,974709895,M,25
32582,219,800,5,976998214,M,25
110380,719,2194,4,975527622,M,18
657680,3962,2918,4,1014435567,M,50
44117,301,2054,3,976504804,M,18
968824,5839,1947,5,971744548,F,1
6834,47,231,4,978013888,M,25
123753,797,1,3,975409257,F,25
68523,460,3043,2,976230193,M,50
770374,4590,1947,2,964325605,M,25
316043,1882,587,4,974876785,F,50
429138,2610,647,4,992889762,M,25
279511,1679,2373,3,974839551,M,25
408558,2453,1270,5,974234314,M,18
595694,3623,2454,3,971730563,M,25
866181,5222,1199,4,961531755,M,56
87344,569,507,4,976001599,M,25
180470,1127,1977,1,974908599,M,25
735810,4393,3709,1,965158871,M,25
375459,2187,1464,2,974609969,F,18
850859,5107,595,5,962339821,F,25
383035,2236,2920,4,974596743,F,35
782637,4672,1371,4,963771677,M,35
234443,1421,1079,5,975692448,M,35
262088,1599,762,2,974756462,M,35
227680,1379,1754,5,975012862,M,1
466288,2875,919,3,973281389,M,25
277543,1675,1862,2,974710088,M,18
879015,5311,2125,2,960924089,M,25
270278,1634,2009,5,974717243,M,25
959142,5786,1088,3,1001122186,M,25
83940,549,3258,4,976167684,M,45
507857,3124,1923,5,993073841,M,25
831182,4994,2723,3,962594502,M,50
629279,3807,2816,1,965964707,M,25
486022,2992,1262,5,970742964,M,18
308906,1836,353,3,976827936,M,25
26285,186,2337,5,977076811,F,45
571679,3505,1721,3,966978327,M,18
60360,409,2746,4,976289496,F,25
847865,5095,1459,2,992381664,M,25
162316,1033,1722,4,975014793,F,35
404151,2414,648,4,976422423,M,25
49939,330,3044,5,984154562,M,25
810999,4866,1458,4,962896402,M,25
467271,2879,3081,4,972270282,M,18
86807,565,1010,3,976041283,M,25
918155,5549,924,3,959470481,M,35
46580,310,1246,5,976476909,M,18
133495,861,1225,5,977718665,M,35
573279,3510,3507,4,966979295,M,50
764089,4542,1923,4,965109892,M,25
650697,3923,1249,4,965711821,M,50
107443,706,2762,4,975542620,M,35
776706,4636,1036,4,964032029,F,35
22909,165,2053,2,977298237,M,18
268795,1631,2406,1,974715861,M,25
468672,2886,47,4,1029978334,M,25
798293,4785,1573,2,963001526,M,45
774501,4618,708,4,968449935,F,25
893033,5393,1912,4,960320374,M,18
516543,3188,1573,4,969860797,M,25
654579,3943,2797,3,965690969,F,35
270042,1634,3168,4,974853928,M,25
18021,138,1291,5,977361707,F,25
840133,5046,1233,5,962498376,M,45
18005,138,3028,3,977361327,F,25
472087,2904,329,4,971839655,M,35
238170,1446,2735,2,986889935,M,18
746057,4450,1639,4,965091686,M,25
457326,2817,454,2,972669114,M,25
74377,507,2808,1,976211124,M,25
529364,3271,1411,4,968198299,M,35
261924,1598,1959,2,974822138,M,25
792828,4737,1947,3,963275798,M,56
337418,1983,1834,4,974686256,M,18
165394,1052,3771,3,974954511,M,35
395788,2339,3259,4,974423696,M,35
574944,3517,506,5,970238267,F,18
543327,3344,1220,4,967775797,M,25
139824,895,3624,4,975222442,M,18
349482,2050,3418,4,974662362,M,35
348594,2042,3005,2,974666127,M,25
374964,2184,1247,5,975365311,M,45
976276,5885,1554,4,957487097,M,25
70499,474,2720,3,976220248,F,25
655858,3950,2524,4,965678593,F,18
588546,3589,111,5,966658183,F,18
270423,1635,2858,4,974959500,F,25
514143,3172,1580,5,968791729,M,25
386385,2258,2357,5,974589742,F,56
929570,5614,2683,2,959132812,M,35
712509,4275,932,5,965295377,F,45
801694,4801,426,4,963254901,M,56
480244,2945,1917,3,971276975,M,35
868705,5248,257,4,961601621,F,45
563412,3466,3869,4,967159842,M,25
264393,1607,2700,3,974730824,M,25
659501,3973,2826,4,965655668,M,35
382874,2236,2135,4,974601661,F,35
212088,1290,849,4,974793417,F,35
